,Id,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod,PitchRate,PrimaryTemp,Style
7971,5995,20.82,1.081,1.019,8.1,120.98,15.01,26.5,60,1.064,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
7972,6004,22.0,1.067,1.012,7.15,68.9,7.83,30.0,120,1.0490000000000002,75.0,3.0,Specific Gravity,All Grain,0.75,18.0,American IPA
7973,6008,22.71,1.083,1.028,7.22,75.99,15.48,30.28,90,1.062,65.0,1.3,Specific Gravity,All Grain,0.5,19.44,American IPA
7974,6009,41.64,1.057,1.014,5.75,35.47,6.84,45.42,60,1.053,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
7975,6011,17.0,1.05,1.01,5.37,26.09,4.51,26.0,60,1.033,70.0,4.0,Specific Gravity,All Grain,0.5,26.0,American IPA
7976,6014,43.53,1.062,1.01,6.81,66.49,7.73,53.94,60,1.05,73.0,1.25,Specific Gravity,All Grain,0.75,20.0,American IPA
7977,6016,25.0,1.047,1.009,5.09,22.75,11.39,28.0,60,1.042,75.0,3.0,Specific Gravity,All Grain,0.5,18.0,American IPA
7978,6018,21.0,1.054,1.012,5.5,29.38,26.56,28.5,90,1.04,70.0,4.2,Specific Gravity,All Grain,0.5,19.0,American IPA
7979,6026,50.0,1.051,1.012,5.08,33.01,12.71,55.0,60,1.046,85.0,3.0,Specific Gravity,All Grain,0.75,18.0,American IPA
7980,6035,21.0,1.07,1.016,7.12,59.2,14.23,28.5,60,1.052,70.0,3.0,Specific Gravity,All Grain,0.35,18.0,American IPA
7981,6040,20.82,1.087,1.016,9.21,55.93,43.72,28.39,180,1.064,80.0,1.3,Specific Gravity,All Grain,1.0,20.56,American IPA
7982,6046,20.82,1.078,1.014,8.41,87.62,6.96,26.5,60,1.062,70.0,1.5,Specific Gravity,All Grain,1.0,20.0,American IPA
7983,6050,20.82,1.07,1.018,6.83,91.54,7.01,28.39,60,1.051,75.0,1.5,Specific Gravity,All Grain,0.75,18.89,American IPA
7984,6054,19.87,1.053,1.012,5.4,33.07,16.26,26.5,70,1.04,73.0,1.33,Specific Gravity,All Grain,0.75,17.78,American IPA
7985,6066,22.71,1.051,1.012,5.11,28.17,23.64,28.39,60,1.041,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
7986,6069,20.82,1.058,1.011,6.05,43.85,3.91,28.39,60,1.042,70.0,1.5,Specific Gravity,All Grain,0.5,22.22,American IPA
7987,6071,22.71,1.061,1.013,6.38,58.45,5.4,30.28,60,1.046,75.0,1.75,Specific Gravity,All Grain,1.0,17.22,American IPA
7988,6073,20.82,1.064,1.02,5.83,31.0,6.62,28.39,60,1.047,70.0,1.25,Specific Gravity,All Grain,1.0,21.11,American IPA
7989,6077,20.82,1.05,1.01,5.34,36.25,15.16,28.39,60,1.037,72.0,1.25,Specific Gravity,All Grain,0.75,18.89,American IPA
7990,6084,37.85,1.0659999999999998,1.016,6.46,25.2,19.35,45.42,60,1.055,70.0,2.0,Specific Gravity,All Grain,0.35,19.44,American IPA
7991,6089,20.82,1.082,1.02,8.15,0.0,14.1,28.39,60,1.06,65.0,1.25,Specific Gravity,All Grain,0.5,18.33,American IPA
7992,6091,19.87,1.063,1.015,6.23,52.58,36.98,24.61,60,1.051,75.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
7993,6094,25.0,1.05,1.008,5.5,39.12,11.31,30.0,60,1.042,75.0,3.0,Specific Gravity,All Grain,0.5,17.0,American IPA
7994,6098,20.82,1.075,1.022,7.01,121.81,25.95,28.39,60,1.055,59.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
7995,6099,18.93,1.068,1.018,6.61,68.52,23.88,21.2,60,1.061,70.0,1.5,Specific Gravity,All Grain,0.35,19.44,American IPA
7996,6105,19.0,1.053,1.012,5.43,46.46,5.98,28.5,60,1.036,70.0,3.0,Specific Gravity,All Grain,0.35,20.0,American IPA
7997,6107,22.0,1.055,1.015,5.21,11.2,5.0,26.5,120,1.045,70.0,2.5,Specific Gravity,All Grain,0.35,21.0,American IPA
7998,6108,18.0,1.07,1.014,7.32,106.06,7.48,22.4,90,1.056,64.0,2.88,Specific Gravity,All Grain,1.0,19.0,American IPA
7999,6110,24.0,1.053,1.011,5.68,38.02,5.43,28.0,60,1.045,88.0,3.0,Specific Gravity,All Grain,0.75,20.0,American IPA
8000,6112,20.0,1.0490000000000002,1.011,4.98,39.7,3.82,26.5,60,1.037,75.0,2.5,Specific Gravity,All Grain,0.75,18.0,American IPA
8001,6113,47.3,1.064,1.018,6.06,58.62,6.5,59.0,90,1.051,73.0,4.0,Specific Gravity,All Grain,0.75,20.0,American IPA
8002,6115,83.28,1.057,1.011,5.99,25.27,7.27,90.85,60,1.052,90.0,1.5,Specific Gravity,All Grain,0.75,18.33,American IPA
8003,6116,41.64,1.073,1.017,7.41,0.0,5.02,46.56,60,1.065,72.0,1.5,Specific Gravity,All Grain,1.25,18.89,American IPA
8004,6127,40.0,1.079,1.015,8.42,80.54,9.2,46.0,60,1.069,70.0,2.7,Specific Gravity,All Grain,0.5,18.0,American IPA
8005,6128,21.0,1.0590000000000002,1.013,6.13,43.54,6.06,28.5,60,1.044,71.0,3.0,Specific Gravity,All Grain,1.0,18.0,American IPA
8006,6133,11.36,1.047,1.011,4.76,63.64,4.8,18.93,60,1.028,70.0,1.25,Specific Gravity,All Grain,0.5,20.0,American IPA
8007,6134,37.85,1.072,1.016,7.26,119.27,5.7,45.42,60,1.06,83.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
8008,6139,55.0,1.05,1.011,5.09,23.91,4.94,60.0,60,1.046,70.0,3.0,Specific Gravity,All Grain,0.75,18.0,American IPA
8009,6140,20.82,1.07,1.019,6.71,40.76,4.78,28.39,60,1.051,80.0,1.25,Specific Gravity,All Grain,0.5,20.0,American IPA
8010,6145,45.42,1.062,1.015,6.26,46.98,9.45,52.62,60,1.054,80.0,1.25,Specific Gravity,All Grain,0.5,20.0,American IPA
8011,6147,18.93,1.062,1.008,7.09,79.34,4.43,24.61,60,1.048,65.0,1.5,Specific Gravity,All Grain,0.5,21.11,American IPA
8012,6150,23.0,1.072,1.012,7.85,71.4,26.31,26.4,60,1.063,70.0,3.1,Specific Gravity,All Grain,1.25,20.0,American IPA
8013,6160,600.0,1.063,1.012,6.67,61.87,6.01,600.0,60,1.063,70.0,3.1,Specific Gravity,All Grain,0.5,19.0,American IPA
8014,6170,18.93,1.042,1.007,4.54,18.04,3.99,22.71,60,1.035,65.0,1.25,Specific Gravity,All Grain,0.35,18.33,American IPA
8015,6171,25.0,1.046,1.008,4.95,28.56,10.81,28.0,60,1.041,67.0,2.6,Specific Gravity,All Grain,0.75,20.0,American IPA
8016,6173,22.71,1.08,1.025,7.18,154.71,8.61,39.75,120,1.046,75.0,1.33,Specific Gravity,All Grain,1.25,20.0,American IPA
8017,6177,24.61,1.072,1.015,7.52,38.89,10.81,32.18,90,1.055,89.0,1.5,Specific Gravity,All Grain,0.75,22.22,American IPA
8018,6181,18.93,1.051,1.012,5.12,24.99,4.68,28.39,60,1.034,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
8019,6184,22.0,1.065,1.015,6.53,65.6,7.16,27.0,60,1.053,75.0,5.0,Specific Gravity,All Grain,1.0,19.0,American IPA
8020,6187,37.85,1.069,1.015,7.18,100.37,8.41,45.42,60,1.058,70.0,1.25,Specific Gravity,All Grain,0.5,20.0,American IPA
8021,6196,20.82,1.065,1.015,6.6,114.76,5.84,28.39,60,1.048,75.0,2.0,Specific Gravity,All Grain,1.0,20.0,American IPA
8022,6203,26.5,1.053,1.014,5.1,55.35,4.98,36.91,60,1.038,72.0,1.5,Specific Gravity,All Grain,0.35,18.89,American IPA
8023,6204,20.82,1.0490000000000002,1.011,5.05,19.81,5.07,22.71,60,1.045,78.0,1.5,Specific Gravity,All Grain,0.5,16.67,American IPA
8024,6214,20.82,1.103,1.024,10.39,40.67,7.67,28.39,60,1.0759999999999998,70.0,1.25,Specific Gravity,All Grain,0.75,21.11,American IPA
8025,6218,20.82,1.0490000000000002,1.012,4.93,23.38,15.4,28.39,60,1.036,75.0,1.5,Specific Gravity,All Grain,0.5,18.89,American IPA
8026,6220,24.61,1.055,1.016,5.2,28.85,3.23,30.28,90,1.045,70.0,1.5,Specific Gravity,All Grain,1.0,23.89,American IPA
8027,6226,17.0,1.065,1.011,7.15,60.21,6.4,22.0,60,1.05,70.0,2.5,Specific Gravity,All Grain,0.75,18.0,American IPA
8028,6228,45.42,1.071,1.009,8.05,58.14,6.93,56.4,90,1.057,80.0,1.25,Specific Gravity,All Grain,1.0,18.89,American IPA
8029,6230,23.0,1.061,1.016,5.88,26.8,21.0,32.0,60,1.044,70.0,3.0,Specific Gravity,All Grain,0.35,20.0,American IPA
8030,6232,18.93,1.061,1.011,6.59,25.03,6.74,22.71,60,1.051,65.0,1.0,Specific Gravity,All Grain,0.35,21.11,American IPA
8031,6237,50.0,1.065,1.018,6.17,56.23,19.08,60.0,90,1.054,80.0,3.0,Specific Gravity,All Grain,0.75,18.0,American IPA
8032,6241,20.0,1.062,1.015,6.51,83.13,7.57,27.0,85,1.046,67.0,3.7,Specific Gravity,All Grain,1.0,16.0,American IPA
8033,6257,20.0,1.051,1.012,5.22,44.95,13.78,25.0,60,1.041,70.0,3.0,Specific Gravity,All Grain,1.0,19.0,American IPA
8034,6259,62.0,1.04,1.009,4.03,32.8,5.92,75.0,60,1.033,80.0,3.0,Specific Gravity,All Grain,0.35,19.0,American IPA
8035,6262,9.46,1.058,1.009,6.4,31.91,3.55,10.41,30,1.053,79.0,1.25,Specific Gravity,All Grain,0.35,16.67,American IPA
8036,6263,20.82,1.061,1.018,5.65,51.0,7.44,28.39,60,1.045,70.0,1.5,Specific Gravity,All Grain,1.0,20.0,American IPA
8037,6265,42.5,1.047,1.005,5.56,37.62,12.52,48.5,60,1.041,75.0,3.0,Specific Gravity,All Grain,0.35,20.0,American IPA
8038,6271,41.64,1.0659999999999998,1.016,6.6,66.73,4.91,51.1,60,1.054,72.0,1.5,Specific Gravity,All Grain,0.75,18.33,American IPA
8039,6279,25.0,1.063,1.013,6.54,26.05,14.49,30.0,90,1.052,75.0,3.0,Specific Gravity,All Grain,1.0,20.0,American IPA
8040,6282,20.82,1.055,1.014,5.42,62.44,5.34,28.39,60,1.04,70.0,1.5,Specific Gravity,All Grain,0.75,18.33,American IPA
8041,6286,18.93,1.055,1.013,5.5,41.49,8.03,28.39,90,1.037,70.0,1.2,Specific Gravity,All Grain,0.35,19.44,American IPA
8042,6292,23.0,1.058,1.011,6.17,34.84,5.63,27.0,75,1.05,73.0,9.0,Specific Gravity,All Grain,0.75,18.0,American IPA
8043,6294,41.64,1.064,1.011,6.89,78.64,7.55,49.21,60,1.054,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
8044,6296,20.82,1.046,1.012,4.51,14.06,3.37,28.39,70,1.034,72.0,1.25,Specific Gravity,All Grain,0.75,20.0,American IPA
8045,6297,10.0,1.065,1.013,6.85,70.95,15.13,12.0,90,1.054,72.0,3.0,Specific Gravity,All Grain,1.0,18.0,American IPA
8046,6301,18.93,1.064,1.011,7.0,55.5,6.36,26.5,60,1.046,70.0,1.5,Specific Gravity,All Grain,0.35,17.78,American IPA
8047,6302,18.93,1.071,1.017,7.16,116.32,9.04,23.47,60,1.058,72.0,1.25,Specific Gravity,All Grain,0.75,21.11,American IPA
8048,6305,20.82,1.088,1.021,8.79,178.49,10.42,28.39,90,1.065,70.0,1.5,Specific Gravity,All Grain,1.25,18.33,American IPA
8049,6312,20.82,1.078,1.022,7.37,168.42,11.94,29.34,60,1.055,70.0,1.5,Specific Gravity,All Grain,1.0,21.11,American IPA
8050,6313,20.82,1.06,1.014,6.09,116.18,7.73,28.39,60,1.044,63.0,1.26,Specific Gravity,All Grain,0.35,20.56,American IPA
8051,6319,20.82,1.05,1.01,5.2,48.99,19.96,28.39,60,1.037,70.0,1.25,Specific Gravity,All Grain,1.0,20.0,American IPA
8052,6321,11.36,1.061,1.016,5.96,71.54,11.96,15.14,60,1.046,60.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
8053,6324,23.0,1.043,1.008,4.5,38.13,4.98,29.0,60,1.034,71.0,2.95,Specific Gravity,All Grain,0.35,21.5,American IPA
8054,6327,18.93,1.057,1.011,6.06,49.49,5.53,28.39,75,1.038,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
8055,6329,10.0,1.051,1.01,5.39,27.05,12.19,15.0,80,1.034,65.0,4.0,Specific Gravity,All Grain,0.35,22.0,American IPA
8056,6335,21.0,1.07,1.024,6.07,60.79,48.07,25.0,60,1.0590000000000002,70.0,3.4,Specific Gravity,All Grain,1.0,20.0,American IPA
8057,6343,20.0,1.075,1.021,7.05,40.39,22.09,28.0,60,1.053,75.0,3.0,Specific Gravity,All Grain,0.5,24.0,American IPA
8058,6352,22.71,1.052,1.013,5.23,33.09,6.35,26.5,90,1.044,65.0,1.25,Specific Gravity,All Grain,1.0,18.89,American IPA
8059,6353,41.64,1.048,1.011,4.83,39.4,8.51,49.21,60,1.04,77.0,1.0,Specific Gravity,All Grain,0.35,21.11,American IPA
8060,6356,20.82,1.077,1.02,7.44,108.8,4.55,28.39,90,1.056,74.0,1.5,Specific Gravity,All Grain,0.75,17.78,American IPA
8061,6360,24.61,1.064,1.018,6.1,52.84,4.24,28.39,60,1.056,75.0,1.5,Specific Gravity,All Grain,0.35,21.11,American IPA
8062,6361,22.71,1.057,1.01,6.23,21.07,23.87,34.07,60,1.038,70.0,1.5,Specific Gravity,All Grain,1.5,16.11,American IPA
8063,6362,643.52,1.067,1.012,7.23,98.21,6.46,711.66,75,1.061,88.0,1.25,Specific Gravity,All Grain,0.75,20.0,American IPA
8064,6372,20.82,1.052,1.012,5.2,34.46,7.65,28.39,60,1.038,65.0,1.33,Specific Gravity,All Grain,0.5,20.0,American IPA
8065,6373,20.82,1.06,1.015,5.88,28.01,10.19,32.18,60,1.039,65.0,2.0,Specific Gravity,All Grain,1.0,20.0,American IPA
8066,6375,18.93,1.057,1.011,6.0,57.07,4.57,25.74,60,1.042,83.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
8067,6377,20.0,1.058,1.015,5.65,37.2,6.12,25.4,60,1.046,73.0,3.0,Specific Gravity,All Grain,0.75,19.0,American IPA
8068,6379,45.42,1.051,1.013,5.18,40.59,4.07,51.1,60,1.046,80.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
8069,6381,20.82,1.061,1.013,6.29,72.21,4.39,24.61,75,1.052,75.0,1.5,Specific Gravity,All Grain,1.25,22.22,American IPA
8070,6382,22.71,1.062,1.014,6.26,60.66,6.61,30.28,90,1.046,75.0,1.5,Specific Gravity,All Grain,0.35,21.11,American IPA
8071,6383,20.82,1.045,1.01,4.6,54.33,11.65,28.39,60,1.033,47.0,1.5,Specific Gravity,All Grain,0.5,20.0,American IPA
8072,6387,41.64,1.042,1.01,4.22,21.28,4.3,51.82,60,1.034,73.0,1.33,Specific Gravity,All Grain,0.5,20.0,American IPA
8073,6388,20.82,1.056,1.013,5.7,34.19,13.71,28.39,60,1.041,65.0,1.5,Specific Gravity,All Grain,0.35,18.33,American IPA
8074,6391,20.0,1.0659999999999998,1.013,7.01,121.76,8.67,28.0,60,1.047,68.0,3.1,Specific Gravity,All Grain,1.0,19.0,American IPA
8075,6392,50.0,1.057,1.01,6.28,34.51,5.22,65.0,60,1.044,70.0,3.0,Specific Gravity,All Grain,0.35,17.0,American IPA
8076,6394,37.85,1.054,1.015,5.16,28.27,15.28,41.64,60,1.0490000000000002,70.0,1.5,Specific Gravity,All Grain,0.5,18.33,American IPA
8077,6400,25.0,1.05,1.01,5.36,40.11,3.43,35.0,60,1.036,75.0,3.0,Specific Gravity,All Grain,0.0,0.0,American IPA
8078,6408,41.64,1.064,1.015,6.49,60.16,4.9,56.78,60,1.047,80.0,1.3,Specific Gravity,All Grain,1.0,20.0,American IPA
8079,6416,20.82,1.062,1.014,6.25,23.02,6.75,28.39,60,1.045,70.0,1.5,Specific Gravity,All Grain,1.0,19.44,American IPA
8080,6420,28.0,1.048,1.008,5.21,33.75,4.17,35.0,60,1.038,70.0,3.0,Specific Gravity,All Grain,0.5,20.0,American IPA
8081,6422,20.82,1.07,1.017,6.88,80.49,10.32,28.39,60,1.051,65.0,1.5,Specific Gravity,All Grain,0.35,21.11,American IPA
8082,6424,37.85,1.048,1.012,4.71,57.19,5.53,45.42,60,1.04,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
8083,6426,24.0,1.041,1.012,3.79,33.91,14.61,27.0,60,1.036,78.0,5.75,Specific Gravity,All Grain,0.75,19.0,American IPA
8084,6435,20.82,1.0659999999999998,1.018,6.29,38.78,28.76,28.39,60,1.048,71.0,1.4,Specific Gravity,All Grain,0.35,15.56,American IPA
8085,6436,24.61,1.062,1.016,6.03,41.5,29.43,32.18,90,1.047,71.0,1.5,Specific Gravity,All Grain,1.0,18.89,American IPA
8086,6440,37.85,1.069,1.017,6.8,74.5,8.34,45.42,80,1.058,75.0,1.5,Specific Gravity,All Grain,0.35,20.56,American IPA
8087,6441,20.82,1.077,1.012,8.48,45.35,6.5,25.55,60,1.062,71.0,1.5,Specific Gravity,All Grain,1.25,20.0,American IPA
8088,6442,17.0,1.051,1.012,5.09,39.74,7.07,21.0,60,1.041,75.0,3.0,Specific Gravity,All Grain,0.5,20.0,American IPA
8089,6450,18.93,1.051,1.012,5.22,18.67,3.67,27.78,60,1.035,68.0,1.25,Specific Gravity,All Grain,0.75,20.0,American IPA
8090,6451,17.03,1.061,1.017,5.79,24.06,3.87,24.61,70,1.043,70.0,1.5,Specific Gravity,All Grain,1.0,21.11,American IPA
8091,6452,20.82,1.0490000000000002,1.013,4.67,64.4,4.69,25.55,60,1.04,68.0,1.5,Specific Gravity,All Grain,1.0,18.89,American IPA
8092,6457,41.64,1.068,1.015,7.06,84.33,8.38,53.0,60,1.054,75.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
8093,6461,19.87,1.072,1.017,7.19,63.28,8.86,24.61,90,1.058,75.0,1.31,Specific Gravity,All Grain,0.75,16.67,American IPA
8094,6463,22.71,1.0659999999999998,1.019,6.53,54.11,7.39,26.5,60,1.057,78.0,1.5,Specific Gravity,All Grain,0.35,18.33,American IPA
8095,6472,20.82,1.072,1.022,6.49,51.78,39.91,26.5,90,1.056,68.0,1.4,Specific Gravity,All Grain,1.0,18.89,American IPA
8096,6475,40.13,1.058,1.01,6.36,74.91,3.74,47.32,60,1.0490000000000002,75.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
8097,6484,20.82,1.067,1.013,7.01,145.73,13.11,28.39,60,1.0490000000000002,70.0,1.5,Specific Gravity,All Grain,0.35,21.11,American IPA
8098,6487,20.82,1.045,1.01,4.6,27.72,4.73,24.61,60,1.038,70.0,1.4,Specific Gravity,All Grain,0.75,17.78,American IPA
8099,6488,30.28,1.09,1.021,9.06,131.75,8.67,37.85,60,1.067,78.0,1.25,Specific Gravity,All Grain,0.35,18.33,American IPA
8100,6490,20.0,1.053,1.01,5.59,39.53,7.01,28.5,60,1.037,75.0,3.1,Specific Gravity,All Grain,1.0,20.0,American IPA
8101,6493,22.71,1.054,1.013,5.28,39.14,8.46,28.39,70,1.043,72.0,1.4,Specific Gravity,All Grain,1.0,20.0,American IPA
8102,6494,18.93,1.089,1.029,7.92,84.89,8.66,24.61,60,1.068,70.0,1.3,Specific Gravity,All Grain,0.75,21.11,American IPA
8103,6496,18.93,1.088,1.022,8.61,169.97,14.38,26.5,60,1.063,70.0,1.5,Specific Gravity,All Grain,0.35,18.33,American IPA
8104,6497,24.61,1.06,1.012,6.31,66.82,7.29,34.07,60,1.044,70.0,1.3,Specific Gravity,All Grain,0.75,20.0,American IPA
8105,6498,20.82,1.056,1.011,5.98,39.92,5.8,28.39,60,1.041,70.0,1.5,Specific Gravity,All Grain,0.5,18.33,American IPA
8106,6500,25.0,1.054,1.013,5.42,22.07,6.39,28.0,90,1.0490000000000002,75.0,4.3,Specific Gravity,All Grain,0.75,23.0,American IPA
8107,6502,18.93,1.053,1.014,5.1,53.41,4.71,21.58,60,1.046,70.0,1.38,Specific Gravity,All Grain,0.35,19.44,American IPA
8108,6506,280.0,1.042,1.007,4.55,24.43,8.65,300.0,60,1.039,70.0,3.0,Specific Gravity,All Grain,0.75,18.0,American IPA
8109,6507,20.82,1.044,1.013,4.15,47.55,4.67,28.39,60,1.033,80.0,1.5,Specific Gravity,All Grain,0.35,17.22,American IPA
8110,6509,20.82,1.06,1.011,6.48,81.77,11.15,24.61,60,1.051,60.0,1.25,Specific Gravity,All Grain,1.0,20.56,American IPA
8111,6510,39.75,1.051,1.009,5.61,36.06,6.81,45.42,60,1.045,70.0,2.81,Specific Gravity,All Grain,0.75,20.0,American IPA
8112,6517,20.82,1.048,1.011,4.77,47.78,8.48,28.39,60,1.035,75.0,1.5,Specific Gravity,All Grain,1.0,20.0,American IPA
8113,6522,18.93,1.06,1.02,5.25,26.07,33.08,26.5,60,1.043,70.0,1.5,Specific Gravity,All Grain,0.35,18.89,American IPA
8114,6532,17.0,1.063,1.014,6.43,53.26,5.58,21.0,60,1.051,70.0,4.0,Specific Gravity,All Grain,0.75,19.0,American IPA
8115,6533,20.82,1.06,1.011,6.51,61.35,5.51,28.39,60,1.044,70.0,1.33,Specific Gravity,All Grain,0.35,19.44,American IPA
8116,6534,20.82,1.09,1.025,8.56,105.28,11.56,28.39,60,1.0659999999999998,70.0,1.5,Specific Gravity,All Grain,0.35,15.56,American IPA
8117,6535,22.0,1.062,1.012,6.55,59.65,4.0,26.0,60,1.052,70.0,3.3,Specific Gravity,All Grain,0.35,19.0,American IPA
8118,6539,41.64,1.069,1.016,6.96,54.74,4.53,48.26,60,1.06,70.0,1.15,Specific Gravity,All Grain,0.5,20.0,American IPA
8119,6542,22.71,1.051,1.013,5.0,48.3,7.55,32.18,90,1.036,68.0,1.5,Specific Gravity,All Grain,0.75,21.11,American IPA
8120,6546,45.0,1.065,1.017,6.34,70.91,10.95,50.0,90,1.058,70.0,3.0,Specific Gravity,All Grain,0.5,19.0,American IPA
8121,6554,22.71,1.064,1.017,6.19,70.41,8.5,28.39,60,1.051,73.0,1.5,Specific Gravity,All Grain,0.75,16.67,American IPA
8122,6557,23.0,1.054,1.015,5.09,34.79,18.68,28.5,60,1.043,77.0,3.0,Specific Gravity,All Grain,0.75,20.0,American IPA
8123,6561,23.0,1.058,1.012,6.13,51.42,7.04,28.4,80,1.047,70.0,3.68,Specific Gravity,All Grain,1.25,21.0,American IPA
8124,6563,105.99,1.056,1.017,5.12,36.52,5.87,121.13,60,1.0490000000000002,75.0,1.5,Specific Gravity,All Grain,0.75,21.11,American IPA
8125,6572,18.93,1.041,1.008,4.24,24.72,10.67,22.71,60,1.034,70.0,1.44,Specific Gravity,All Grain,0.75,20.0,American IPA
8126,6574,21.77,1.058,1.011,6.27,68.73,6.37,32.18,60,1.039,71.0,1.4,Specific Gravity,All Grain,1.0,20.0,American IPA
8127,6578,20.82,1.068,1.016,6.82,138.7,5.62,28.39,60,1.05,70.0,1.2,Specific Gravity,All Grain,0.5,20.0,American IPA
8128,6582,51.0,1.062,1.011,6.63,64.08,11.38,56.0,60,1.056,80.0,3.0,Specific Gravity,All Grain,1.0,19.0,American IPA
8129,6584,15.14,1.051,1.012,5.13,0.0,3.59,22.33,60,1.035,69.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
8130,6587,56.78,1.046,1.007,5.08,6.66,9.21,64.35,60,1.04,84.0,1.1,Specific Gravity,All Grain,0.5,18.33,American IPA
8131,6588,8.0,1.044,1.009,4.67,23.77,4.19,9.3,60,1.038,75.0,2.7,Specific Gravity,All Grain,0.35,23.0,American IPA
8132,6593,20.82,1.056,1.013,5.66,62.8,6.17,24.61,60,1.047,65.0,1.3,Specific Gravity,All Grain,1.25,18.89,American IPA
8133,6599,39.75,1.056,1.014,5.55,24.73,13.08,47.32,75,1.047,70.0,1.5,Specific Gravity,All Grain,0.5,18.33,American IPA
8134,6600,22.71,1.07,1.017,7.07,328.32,4.75,30.28,90,1.053,70.0,1.25,Specific Gravity,All Grain,1.0,18.33,American IPA
8135,6603,22.0,1.05,1.01,5.17,47.27,3.41,26.0,60,1.039,80.0,3.8,Specific Gravity,All Grain,0.75,20.0,American IPA
8136,6606,20.82,1.0759999999999998,1.013,8.23,42.94,14.82,24.61,60,1.064,79.0,1.25,Specific Gravity,All Grain,0.75,18.89,American IPA
8137,6613,1059.92,1.053,1.011,5.6,31.08,19.07,1211.33,60,1.047,70.0,1.5,Specific Gravity,All Grain,0.75,17.78,American IPA
8138,6616,21.0,1.062,1.011,6.73,39.88,8.21,28.4,60,1.046,60.0,3.2,Specific Gravity,All Grain,0.5,23.0,American IPA
8139,6621,22.71,1.071,1.02,6.71,147.07,6.3,32.18,60,1.05,60.0,1.33,Specific Gravity,All Grain,0.75,18.89,American IPA
8140,6634,18.93,1.047,1.009,5.04,0.0,11.31,18.93,60,1.047,70.0,1.5,Specific Gravity,All Grain,0.35,18.33,American IPA
8141,6645,18.93,1.071,1.018,6.99,52.63,13.66,28.39,60,1.047,70.0,1.25,Specific Gravity,All Grain,0.35,21.11,American IPA
8142,6646,20.82,1.072,1.013,7.81,103.64,12.77,26.5,60,1.057,65.0,1.44,Specific Gravity,All Grain,1.25,20.0,American IPA
8143,6647,41.64,1.073,1.02,7.01,63.03,6.46,47.32,60,1.064,70.0,1.5,Specific Gravity,All Grain,0.75,18.33,American IPA
8144,6648,26.0,1.054,1.013,5.41,32.79,6.77,28.5,60,1.0490000000000002,70.0,3.0,Specific Gravity,All Grain,0.5,23.0,American IPA
8145,6660,20.82,1.046,1.01,4.73,18.18,6.29,28.39,75,1.033,70.0,1.5,Specific Gravity,All Grain,0.75,16.67,American IPA
8146,6663,30.28,1.055,1.012,5.55,32.77,7.78,36.91,60,1.045,70.0,1.5,Specific Gravity,All Grain,0.5,20.0,American IPA
8147,6667,23.0,1.05,1.01,5.33,40.29,7.1,28.5,60,1.04,69.0,3.0,Specific Gravity,All Grain,0.75,19.0,American IPA
8148,6678,25.0,1.06,1.018,5.48,65.09,36.36,25.0,60,1.06,75.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
8149,6683,20.82,1.056,1.014,5.56,25.31,15.16,30.28,60,1.039,72.5,1.5,Specific Gravity,All Grain,1.0,20.0,American IPA
8150,6689,22.0,1.065,1.012,6.87,63.27,7.77,35.0,60,1.041,70.0,3.0,Specific Gravity,All Grain,0.35,19.0,American IPA
8151,6690,20.82,1.081,1.019,8.19,138.32,7.09,28.39,60,1.06,75.0,1.5,Specific Gravity,All Grain,0.5,20.0,American IPA
8152,6695,20.82,1.05,1.016,4.45,57.71,9.99,24.61,90,1.042,55.0,1.25,Specific Gravity,All Grain,0.35,21.11,American IPA
8153,6697,45.42,1.045,1.013,4.27,17.89,16.34,53.0,90,1.039,75.0,1.5,Specific Gravity,All Grain,0.5,18.89,American IPA
8154,6704,18.93,1.07,1.017,6.88,42.75,18.79,26.5,60,1.05,70.0,1.5,Specific Gravity,All Grain,0.35,21.11,American IPA
8155,6705,22.0,1.042,1.013,3.88,79.38,7.47,30.0,60,1.031,50.0,2.9,Specific Gravity,All Grain,0.5,17.0,American IPA
8156,6707,42.0,1.052,1.012,5.25,28.15,6.8,38.0,60,1.057,93.0,2.6,Specific Gravity,All Grain,0.75,19.0,American IPA
